verified_reviews,feedback
"[""re"",""thorough"",""enjoy"",""amazon"",""echo"",""instal"",""easi"",""use"",""alexa"",""app"",""purchas"",""2"",""kasa"",""smart"",""plug"",""control"",""live"",""room"",""light"",""instal"",""easi"",""use"",""kasa"",""app"",""sinqu"",""right"",""echo"",""re"",""enjoy"",""play"",""music"",""echo"",""sound"",""qualiti"",""awesom"",""ad"",""kasa"",""smart"",""bulb"",""kitchen"",""setup"",""seamless"",""re"",""look"",""forward"",""ad"",""autom"",""home""]",1
"[""home"",""entertain""]",1
"[""veri"",""cool"",""product"",""easi"",""setup"",""fun"",""use"",""sound"",""qualiti"",""much"",""better"",""anticip""]",1
"[""love"",""great"",""sound"",""easi"",""connect"",""use""]",1
"[""t"",""work"",""fair"",""new"",""smart"",""tv"",""main"",""tv"",""manufactur"",""lg"",""fault"",""due"",""support"",""anyth"",""older"",""tvs"",""year"",""smart"",""lock"",""also"",""need"",""addit"",""piec"",""equip"",""order"",""connect"",""well"",""speaker"",""sound"",""great"",""work"",""veri"",""well""]",1
"[""great"",""sound"",""littl"",""speaker""]",1
"[""enjoy""]",1
[],1
"[""cool""]",1
"[""good"",""qualiti"",""great"",""sound"",""qualiti""]",1
"[""work"",""perfect""]",1
"[""great"",""product"",""sometim"",""alexa"",""understand"",""command"",""fire"",""tv"",""fabul"",""speaker""]",1
"[""love"",""echo"",""great"",""sound"",""veri"",""smart""]",1
"[""sure"",""love""]",1
"[""play"",""great""]",1
"[""work"",""absolut"",""great""]",1
"[""veri"",""amaz"",""product"",""great"",""sound"",""qualiti""]",1
"[""best"",""thing"",""invest"",""thank"",""much""]",1
"[""extrem"",""impress"",""item"",""bought"",""34"",""warehous"",""34"",""34"",""outlet"",""34"",""34"",""minor"",""imperfect"",""t"",""tell"",""even"",""one"",""work"",""great"",""t"",""come"",""packag"",""seal"",""damag"",""t"",""miss"",""anyth"",""like"",""sound"",""qualiti"",""see"",""knock"",""bose"",""great"",""famili"",""easi"",""use"",""minor"",""learn"",""curv"",""learn"",""voic"",""integr"",""seamless"",""amazon"",""servic"",""t"",""wait"",""get"",""classroom"",""lot"",""fun"",""even"",""just"",""speaker"",""alon"",""plan""]",1
"[""love"",""echo"",""show"",""now"",""bedroom"",""wonder"",""music"",""info"",""sleep"",""sound""]",1
"[""awesom"",""life"",""changer"",""serious"",""abl"",""start"",""morn"",""alexa"",""34"",""wake"",""34"",""alarm"",""play"",""music"",""gotten"",""use"",""voic"",""anoth"",""room"",""will"",""34"",""listen"",""34"",""say"",""love"",""echo"",""t"",""hesit"",""get"",""one"",""price"",""speaker"",""unbeliev"",""buy"",""cordless"",""holder"",""take"",""echo"",""anywher"",""love"",""purchas"",""love"",""alexa""]",1
"[""super"",""impress"",""alexa"",""prime"",""laps"",""t"",""play"",""anyth"",""t"",""smart"",""enough"",""differenti"",""among"",""spotifi"",""account"",""t"",""use"",""either"",""random"",""speak"",""nobodi"",""talk"",""just"",""today"",""unplug"",""sure"",""ll"",""ever"",""use"",""alexa""]",0
"[""like"",""everyth""]",1
"[""like"",""100""]",1
"[""never"",""issu"",""buy"",""use"",""electron"",""long"",""get"",""good"",""like"",""new"",""just"",""read"",""comment"",""see"",""use""]",1
"[""famili"",""realli"",""love"",""new"",""echo""]",1
"[""bought"",""wife"",""love""]",1
"[""fun"",""just"",""got"",""today"",""now"",""pod"",""will"",""go"",""car"",""will"",""use"",""hous""]",1
"[""like""]",1
"[""third"",""echo"",""worth"",""everi"",""penni"",""like"",""3"",""household"",""employe"",""small"",""flat"",""rate"",""keep"",""bedroom"",""live"",""room"",""drop"",""use"",""intercom"",""listen"",""music"",""answer"",""quick"",""question"",""alarm"",""wake"",""school"",""etc""]",1
"[""listen"",""music"",""set"",""timer""]",1
"[""receiv"",""echo"",""perfect"",""condit"",""devic"",""easi"",""set"",""respond"",""quick"",""without"",""issu"",""alexa"",""great"",""addit"",""famili""]",1
"[""good"",""sound"",""like"",""music"",""schedul"",""like"",""get"",""random"",""thought"",""record"",""think"",""joke"",""cute""]",1
"[""purchas"",""just"",""begin"",""learn"",""far"",""veri"",""pleas"",""amaz"",""differ"",""action"",""perform"",""enjoy"",""look"",""forward"",""learn"",""option"",""provid""]",1
"[""echo"",""just"",""great"",""other"",""even"",""though"",""smaller""]",1
"[""funni"",""buy"",""someth"",""just"",""look"",""fun"",""wind"",""total"",""use"",""part"",""home"",""love""]",1
"[""bought"",""replac"",""34"",""dot"",""34"",""live"",""room"",""speaker"",""slight"",""better"",""hear"",""better"",""tv"",""unfortun"",""t"",""understand"",""respond"",""request"",""well"",""dot"",""frequent"",""request"",""2"",""3"",""time"",""get"",""want"",""dot"",""usual"",""exact"",""want"",""first"",""request"",""t"",""consid"",""upgrad""]",1
"[""good"",""experi"",""far"",""second"",""generat"",""echo"",""mani"",""thing"",""learn"",""time"",""yet"",""right"",""now"",""most"",""enjoy"",""music"",""weather"",""updat"",""use"",""alarm"",""featur"",""person"",""also"",""purchas"",""mini"",""smart"",""socket"",""yes"",""veri"",""excit"",""begin"",""use""]",1
"[""troubl"",""connect"",""tv"",""exact"",""tech"",""smart"",""sure"",""one"",""grandson"",""will"",""figur"",""far"",""use"",""most"",""music""]",1
"[""simpli"",""love"",""echo"",""hard"",""watch"",""tv"",""anymor"",""busi"",""listen"",""music"",""speaker"",""pretti"",""goo"",""size"",""fun"",""skill"",""realli"",""make"",""echo"",""fun"",""whole"",""famili""]",1
"[""enjoy"",""entir"",""echo"",""experi""]",1
"[""easi"",""set""]",1
"[""echo"",""amaz"",""devic"",""mani"",""time"",""seem"",""veri"",""intuit"",""time"",""ask"",""someth"",""seem"",""clear"",""simpl"",""get"",""result"",""instal"",""fair"",""straightforward"",""mess"",""sever"",""time"",""simpli"",""thought"",""step"",""complet"",""t"",""actual"",""made"",""lose"",""ground"",""figur"",""advic"",""patient"",""app"",""will"",""know"",""move"",""next"",""step"",""biggest"",""issu"",""moment"",""sever"",""echo"",""devic"",""home"",""like"",""use"",""intercom"",""told"",""done"",""howev"",""t"",""make"",""echo"",""awar"",""other"",""exist"",""ask"",""alexa"",""answer"",""instruct"",""chang"",""name"",""know"",""like"",""fault"",""think"",""design"",""anticip"",""make"",""easier"",""find"",""need"",""instruct"",""small"",""deal"",""mani"",""devic"",""savvi"",""peopl"",""challeng""]",1
"[""love"",""veri"",""much""]",1
"[""origin"",""alexa"",""tap"",""far"",""2nd"",""generat"",""best"",""happi"",""see"",""make"",""improv"",""new"",""one"",""great"",""updat"",""littl"",""think"",""help"",""lot"",""bug"",""veri"",""happi"",""now"",""play"",""music"",""throughout"",""whole"",""hous"",""adjust"",""bass"",""trebl"",""thank""]",1
"[""veri"",""pleas"",""echo"",""2nd"",""generat"",""nice"",""alexa"",""avail"",""music"",""weather"",""news"",""probabl"",""lot"",""t"",""discov""]",1
"[""pleasant"",""surpris"",""sound"",""qualiti"",""echo"",""big"",""fan"",""deep"",""bass"",""might"",""suffici"",""though"",""potenti"",""control"",""home"",""option"",""will"",""explor"",""evolv"",""home"",""smart"",""home"",""voic"",""recognit"",""veri"",""impress"",""stylish"",""fun"",""regret"",""purchas"",""great"",""technic"",""chang"",""peopl"",""ask"",""play"",""song"",""movi"",""respond"",""instant"",""elder"",""love"",""one"",""great"",""gift"",""connect"",""wifi"",""veri"",""simpl"",""use"",""want"",""unlimit"",""music"",""control"",""sure"",""amazon"",""prime"",""premium"",""spotifi"",""will"",""blown"",""away"",""person"",""dj"",""even"",""convers"",""echo"",""embarrass"",""say"",""echo"",""made"",""laugh"",""coupl"",""time"",""ask"",""tell"",""joke"",""tell"",""packag"",""sinc"",""amazon"",""prime"",""addict"",""come"",""extrem"",""handi""]",1
"[""easi"",""setup"",""love"",""thing""]",1
"[""alexa"",""throughout"",""hous"",""futur"",""arriv""]",1
"[""alreadi"",""alexa"",""amazon"",""find"",""today"",""resist"",""get"",""echo"",""also"",""best"",""thing"",""ever"",""use"",""side"",""hous"",""t"",""happier""]",1
"[""arriv"",""expect""]",1
"[""bought"",""week"",""ago"",""everyth"",""product"",""excel"",""t"",""forget"",""buy"",""charger"",""order"",""must"",""take"",""outsid"",""pool"",""worri"",""hire"",""electrician"",""put"",""outlet"",""yard""]",1
"[""terrif""]",1
"[""love"",""echo""]",1
"[""smaller"",""origin"",""look"",""nicer""]",1
"[""work"",""great""]",1
"[""husband"",""call"",""34"",""late"",""adopt"",""34"",""come"",""technolog"",""decid"",""tri"",""echo"",""serv"",""primarili"",""music"",""sourc"",""wow"",""amaz"",""great"",""sound"",""also"",""great"",""time"",""listen"",""favorit"",""song"",""buy"",""just"",""ask"",""alexa"",""may"",""even"",""buy"",""one"",""elder"",""dad"",""think"",""will"",""enjoy"",""one"",""listen"",""music"",""even"",""place"",""call"",""us""]",1
"[""realli"",""enjoy"",""chang"",""directv"",""channel"",""play"",""iheartradio"",""pandora"",""adjust"",""ac"",""thermostat"",""turn"",""live"",""room"",""light"",""outsid"",""light""]",1
"[""want"",""one"",""now"",""bought"",""prime"",""day"",""absolut"",""love""]",1
"[""glad"",""got"",""echo"",""bluetooth"",""speaker"",""alexa"",""much"",""stuff"",""non"",""smart"",""speaker"",""person"",""love"",""timer"",""featur"",""help"",""cook"",""multipl"",""thing"",""simultan"",""pandora"",""integr"",""anoth"",""featur"",""use"",""daili"",""happi"",""prime"",""day"",""purchas"",""will"",""get"",""echo"",""hub"",""echo"",""dot"",""futur""]",1
"[""see"",""subject"",""line"",""love""]",1
"[""love""]",1
"[""veri"",""easi"",""setup""]",1
"[""hesit"",""buy"",""echo"",""echo"",""dot"",""seem"",""good"",""enough"",""echo"",""except"",""sound"",""qualiti"",""realli"",""t"",""feel"",""need"",""howev"",""glad"",""got"",""differ"",""sound"",""realli"",""far"",""superior"",""echo"",""dot"",""now"",""listen"",""greatest"",""showman"",""littl"",""power""]",1
"[""sound"",""qualiti"",""great"",""still"",""learn"",""differ"",""thing"",""fun""]",1
"[""got"",""good"",""deal"",""work"",""great"",""prime"",""setup"",""bit"",""pain"",""fault"",""crappi"",""internet"",""servic"",""work"",""great"",""nice"",""sound"",""small"",""speaker""]",1
"[""love""]",1
"[""work"",""great"",""perfect"",""offic""]",1
"[""love"",""one"",""insid"",""hous"",""one"",""pool"",""now"",""just"",""good"",""bose"",""speaker"",""around"",""hous""]",1
"[""easi"",""use"",""amaz""]",1
"[""nice"",""product""]",1
"[""love"",""echo"",""total"",""amaz"",""speaker"",""qualiti"",""bum"",""t"",""buy"",""two"",""sinc"",""got"",""prime"",""day""]",1
"[""veri"",""respons"",""great"",""sound"",""qualiti"",""size""]",1
"[""effici"",""amaz"",""cool"",""use"",""often"",""everi"",""day""]",1
"[""impress"",""qualiti"",""sound"",""echo"",""definit"",""compar"",""bose"",""mini"",""gave"",""4"",""star"",""t"",""use"",""appl"",""music"",""account""]",1
"[""technolog"",""small"",""devic"",""price"",""good"",""sound"",""amaz"",""must"",""featur"",""home""]",1
"[""main"",""use"",""music"",""learn"",""time"",""realli"",""noth"",""bad"",""say""]",1
"[""replac"",""1st"",""gen"",""concern"",""smaller"",""unit"",""sound"",""wrong"",""anyth"",""volum"",""clear"",""good"",""product""]",1
"[""great"",""addit"",""echo"",""plus""]",1
"[""best""]",1
"[""love"",""featur"",""play"",""music"",""everi"",""room"",""multipl"",""echo""]",1
"[""love"",""alexa"",""surpris"",""much"",""use""]",1
"[""use"",""product"",""enjoy"",""just"",""love""]",1
"[""easi"",""use"",""great"",""sound"",""great"",""purchas"",""great"",""price""]",1
"[""veri"",""easi"",""set"",""issu""]",1
"[""unit"",""add"",""much"",""pleasur"",""echo"",""plus"",""now"",""music"",""inform"",""home"",""just"",""one"",""room""]",1
"[""extrem"",""use"",""simpl"",""thing"",""like"",""spotifi"",""audibl"",""thing"",""like"",""sometim"",""t"",""answer"",""everyth"",""ask"",""still"",""nice"",""use""]",1
"[""difficult"",""set"",""keep"",""time"",""enter"",""password""]",0
"[""just"",""get"",""use"",""use"",""echo"",""use"",""shop"",""list"",""listen"",""music"",""timer"",""work"",""great"",""far""]",1
"[""veri"",""cool"",""lot"",""fun"",""use"",""week"",""still"",""learn"",""capabl""]",1
"[""love"",""love""]",1
"[""love"",""hard"",""time"",""set"",""app""]",1
"[""use"",""offic"",""anoth"",""apart"",""music"",""inform""]",1
